Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents
day-month-year hour:minute:second,Degrees East,Degrees North,QC Code,Degrees Celsius,QC Code,practical salinity unit,QC Code,Micrograms per Liter,QC Code,Nephelometric Turbidity Units,QC Code,millilitres O2 per liter,QC Code,meters,Degrees clockwise from due north,seconds,meters/second,meters/second
Dd-MMM-yyyy HH:mm:ss,deg e,deg n,int,°C,int,PSU,int,ug/L,int,NTU,int,ml/L,int,meters,°,s,m/s,m/s
31-Oct-19 07:00:00,36.99810,-76.08701,1,18.88,1,24.57,1,16.31,1,4.22,1,8.21,1,0.41,99.9,3.4,18.56,264.57
31-Oct-19 08:00:00,36.99809,-76.08695,1,18.87,1,24.29,1,11.8,1,2.87,1,8.23,1,0.36,103.2,3.9,-127.93,382.43
31-Oct-19 09:00:00,36.99806,-76.08692,1,18.88,1,24.39,1,12.04,1,3.04,1,8.24,1,0.35,104.9,4,-191.4,431.83
31-Oct-19 10:00:00,36.99801,-76.08694,1,18.85,1,24.05,1,12.68,1,2.93,1,8.24,1,0.39,104.2,4.4,-255.27,460.51
31-Oct-19 11:00:00,36.99801,-76.08696,1,18.8,1,23.83,1,11.43,1,2.98,1,8.19,1,0.5,111.6,4.2,-262.34,306.39
31-Oct-19 12:00:00,36.99802,-76.08698,1,18.75,3,18.56,1,10.27,1,2.46,1,8.26,1,0.6,111.2,4,-182.99,140.05
31-Oct-19 13:00:00,36.99808,-76.08707,1,18.82,3,23.84,1,10.41,1,2.34,1,8.09,1,0.67,115.2,3.5,-39.9,-122.84
31-Oct-19 14:00:00,36.99817,-76.08713,1,18.88,1,24.07,1,11.28,1,2.35,1,8.14,1,0.81,113.5,3.7,194.9,-337.3
31-Oct-19 15:00:00,36.99825,-76.08718,1,19,1,24.3,1,10.05,1,2.3,1,8.34,1,0.84,103,3.8,324.76,-431.28
31-Oct-19 16:00:00,36.99828,-76.08716,1,19.03,1,25.59,1,9.31,1,3.27,1,8.09,1,0.81,115.9,3.5,448.24,-447.99
31-Oct-19 17:00:00,36.99829,-76.08712,3,19.33,1,25.74,1,7.14,1,2.59,1,8.36,1,0.8,127,3.5,449.74,-337.5
31-Oct-19 18:00:00,36.99831,-76.08707,1,19.37,1,26.88,1,10.72,1,3.37,1,8,1,0.74,135.4,3.4,426.99,-250.62
31-Oct-19 19:00:00,36.99828,-76.08705,1,19.42,1,26.73,1,13.47,1,3.27,1,8.11,1,0.72,149.6,3.2,312.09,-55.64
31-Oct-19 20:00:00,36.99825,-76.08700,1,19.41,1,26.77,1,14.6,1,3.01,1,8.16,1,0.67,146.2,3.2,163.01,168.63
31-Oct-19 21:00:00,36.99817,-76.08695,1,19.43,1,25.91,1,12.29,1,2.49,1,8.38,1,0.75,123.6,3.6,-119.18,295.5
31-Oct-19 22:00:00,36.99817,-76.08696,1,19.32,1,24.93,1,13.55,1,3.28,1,8.36,1,0.72,127.4,3.8,-251.37,423.93
31-Oct-19 23:00:00,36.99815,-76.08692,1,19.37,1,25.03,1,13.34,1,3.25,1,8.32,1,0.88,133.9,3.9,-282.13,329
01-Nov-19 00:00:00,36.99815,-76.08691,1,19.26,1,24.55,1,13.6,1,3.54,1,8.14,1,0.97,129,4,-241.27,250.19
01-Nov-19 01:00:00,36.99825,-76.08697,1,19.27,1,24.71,1,13.72,1,3.66,1,8.1,1,1.21,135.4,4.2,-201.34,115.75
01-Nov-19 02:00:00,36.99827,-76.08705,1,19.26,1,24.82,1,12.84,1,3.46,1,8.05,1,1.22,133.5,4,-75.45,-83.62
01-Nov-19 03:00:00,36.99830,-76.08713,1,19.26,1,25.3,1,12.38,1,3.2,1,8,1,1.13,131.9,3.8,166.06,-230.46
01-Nov-19 04:00:00,36.99827,-76.08714,1,19.27,1,25.92,1,12.5,1,3.6,1,7.93,1,0.95,137.5,3.6,344.63,-303.13
01-Nov-19 05:00:00,36.99827,-76.08707,1,19.39,1,26.04,1,13.94,1,4.46,1,7.95,1,0.97,145.4,3.4,306.05,-240.48
01-Nov-19 06:00:00,36.99813,-76.08691,1,19.34,1,25.8,1,14.19,1,4.31,1,7.94,1,1.21,272.6,3.8,68.63,41.36
01-Nov-19 07:00:00,36.99808,-76.08687,1,19.31,1,25.58,1,14.29,1,4.86,1,7.95,1,1.13,316.5,3.7,-31.44,382.88
01-Nov-19 08:00:00,36.99803,-76.08687,1,19.21,1,25.23,1,13.94,1,5.84,1,7.93,1,0.93,326.9,3.3,-283.75,499.23
01-Nov-19 09:00:00,36.99800,-76.08687,1,19.06,1,25.15,1,13.32,3,7.97,1,7.9,1,1.01,328.5,3.2,-468.77,679.63
01-Nov-19 10:00:00,36.99795,-76.08688,1,18.88,1,25.24,1,12.5,3,16.44,1,7.82,1,0.89,329.4,3.2,-738.7,972.23
01-Nov-19 11:00:00,36.99798,-76.08689,1,18.74,1,25.16,1,10.55,1,13.46,1,7.8,1,0.77,343.5,3.1,-709.82,754.83
01-Nov-19 12:00:00,36.99798,-76.08693,1,18.65,1,25.02,1,9.93,1,15.49,1,7.76,1,0.8,354.6,3.1,-617.55,536.74
01-Nov-19 13:00:00,36.99793,-76.08696,1,18.62,1,24.96,1,9.12,1,12.77,1,7.74,1,0.92,358.5,3.4,-434.81,189.31
01-Nov-19 14:00:00,36.99794,-76.08698,1,18.6,1,24.46,1,8.54,1,9.75,1,7.82,1,0.89,352.4,3.3,-315.21,66.09
01-Nov-19 15:00:00,36.99796,-76.08698,1,18.62,1,24.17,1,8.4,1,7.45,1,7.91,1,0.78,3.1,3.5,-150.7,-66.43
01-Nov-19 16:00:00,36.99800,-76.08703,1,18.68,1,24.26,1,7.47,1,5.5,1,7.97,1,0.73,26.6,3.7,-13.18,-190.23
01-Nov-19 17:00:00,36.99804,-76.08706,1,18.75,1,24.58,1,7,1,4.94,1,8.05,1,0.67,27.2,3.7,99.39,-191.34
01-Nov-19 18:00:00,36.99804,-76.08703,1,18.78,1,24.95,1,7.01,1,4.39,1,8.08,1,0.6,22.1,3.6,111.82,-149.79
01-Nov-19 19:00:00,36.99799,-76.08699,1,18.78,1,24.99,1,8.79,1,5.36,1,8.02,1,0.58,15.6,3.4,44.34,-74.54
01-Nov-19 20:00:00,36.99800,-76.08698,3,18.78,1,24.98,1,9.15,1,4.94,1,8.03,1,0.53,22.9,3.5,-31.69,54.41
01-Nov-19 21:00:00,36.99798,-76.08693,1,18.69,1,24.41,1,10.38,1,4.55,1,8.21,1,0.43,34.4,3.2,-71.83,349.37
01-Nov-19 22:00:00,36.99800,-76.08694,1,18.62,1,24.33,1,9.68,1,5.86,1,8.18,1,0.4,32.1,3.1,-242.3,501.59
01-Nov-19 23:00:00,36.99799,-76.08692,1,18.59,1,24.17,1,11.17,1,9.83,1,8.03,1,0.4,57,3.8,-301.64,474.08
02-Nov-19 00:00:00,36.99798,-76.08692,1,18.52,1,24.11,1,10.89,1,8.84,1,7.94,3,0.4,57.6,3.9,-296.53,409.17
02-Nov-19 01:00:00,36.99799,-76.08693,1,18.45,1,24.13,1,10.41,1,8.11,1,7.96,1,0.41,66.1,4,-262.11,351.49
02-Nov-19 02:00:00,36.99799,-76.08696,1,18.42,1,24.13,1,10.99,1,6.53,1,7.91,1,0.46,62.2,3.7,-187.36,143.98
02-Nov-19 03:00:00,36.99803,-76.08703,1,18.38,1,24.21,1,10.2,1,5.32,1,7.81,1,0.55,60.9,3.7,-52.06,-55.86
02-Nov-19 04:00:00,36.99804,-76.08709,1,18.36,1,24.28,1,9.78,1,5.79,1,7.86,1,0.61,64.3,3.5,56.58,-142.08
02-Nov-19 05:00:00,36.99807,-76.08712,1,18.36,1,24.29,1,10.01,1,6.24,1,7.92,1,0.56,51.7,3.5,148.61,-223.67
02-Nov-19 06:00:00,36.99809,-76.08713,3,18.36,1,24.38,1,10.31,1,6.22,1,7.98,1,0.55,59.8,3.8,180.71,-189.32
02-Nov-19 07:00:00,36.99809,-76.08710,1,18.34,1,24.35,1,10.27,1,5.26,1,7.97,1,0.52,56.6,3.5,137.11,-67.16
02-Nov-19 08:00:00,36.99807,-76.08709,1,18.25,1,24.28,1,10.48,1,6,1,7.95,1,0.55,53.5,3.4,87.63,63.35
02-Nov-19 09:00:00,36.99805,-76.08701,1,18.19,1,24.29,1,9.78,1,6.82,1,7.81,1,0.57,52.8,3.3,-10.75,196.87
02-Nov-19 10:00:00,36.99799,-76.08697,1,18.16,1,24.32,1,9.72,1,7.77,1,7.74,1,0.53,55.5,3.3,-143.13,302.08
02-Nov-19 11:00:00,36.99799,-76.08697,1,18.04,1,24.23,1,10.09,1,8.17,1,7.78,1,0.54,43.7,3.1,-205.69,307.43
02-Nov-19 12:00:00,36.99795,-76.08699,1,17.92,1,24.1,1,9.75,1,8.27,1,7.84,1,0.52,42.8,3,-240.72,285.03
02-Nov-19 13:00:00,36.99797,-76.08699,1,17.88,1,23.98,1,9.07,1,4.95,1,7.87,1,0.59,61.1,3.2,-201.65,146.19
02-Nov-19 14:00:00,36.99800,-76.08702,1,17.9,1,23.94,1,9.26,1,3.74,1,7.91,1,0.59,50.8,3.3,-101.45,-4.37
02-Nov-19 15:00:00,36.99807,-76.08710,1,17.91,1,24.09,1,7.24,1,3.11,1,7.93,3,0.59,60.8,3.8,47.65,-177.85
02-Nov-19 16:00:00,36.99813,-76.08711,1,18.07,1,24.25,1,7.59,1,6.39,1,7.96,1,0.54,58.9,3.9,261.57,-380.52
02-Nov-19 17:00:00,36.99816,-76.08713,1,18.18,1,24.36,1,7.9,1,7.15,1,8,1,0.46,56.5,4,374.24,-430.23
02-Nov-19 18:00:00,36.99817,-76.08712,1,18.42,1,24.62,1,7.94,1,6.58,1,7.96,1,0.46,68.4,4.1,421.82,-362.3
02-Nov-19 19:00:00,36.99816,-76.08710,1,18.52,1,24.97,1,7.02,1,3.57,3,8.27,1,0.39,60.6,4.1,307.64,-172.12
02-Nov-19 20:00:00,36.99816,-76.08712,1,18.44,1,25.17,1,8.23,1,2.9,1,8.21,1,0.4,64.6,4.3,294.58,-146.37
02-Nov-19 21:00:00,36.99817,-76.08710,1,18.36,1,25,1,7.98,1,2.17,1,8.35,1,0.33,71.1,4,152.48,7.11
02-Nov-19 22:00:00,36.99817,-76.08709,1,18.27,1,24.62,1,10.12,1,2.34,1,8.63,1,0.32,71.8,4.3,73.86,111.46
02-Nov-19 23:00:00,36.99815,-76.08703,1,18.12,1,24.59,1,10.72,1,2.67,1,8.47,1,0.32,84.9,4.7,-9.02,223.49
03-Nov-19 00:00:00,36.99810,-76.08700,1,18.15,1,24.52,1,9.69,1,2.85,1,8.23,1,0.31,94.2,4.5,-75.4,188.77
03-Nov-19 01:00:00,36.99809,-76.08704,1,18.23,1,24.33,1,11.33,1,3.99,1,8.09,1,0.34,91.2,5.6,-98.49,249.64
03-Nov-19 02:00:00,36.99811,-76.08704,1,18.19,1,24.26,1,11.25,1,4.17,1,7.93,1,0.38,94.7,6.1,-91.67,126.56
03-Nov-19 03:00:00,36.99809,-76.08706,1,18.12,1,24.28,1,11.06,1,3.88,1,7.79,1,0.31,93.1,5.1,-44.17,1.46
03-Nov-19 04:00:00,36.99811,-76.08710,1,18.07,1,24.36,1,10.07,1,3.33,1,7.94,1,0.37,85.9,4.3,55.5,-125
03-Nov-19 05:00:00,36.99812,-76.08715,1,18.09,1,24.45,1,9.49,1,2.99,1,8.09,1,0.39,54.2,3.5,149.91,-225.42
03-Nov-19 06:00:00,36.99814,-76.08715,1,18.04,3,23.27,1,8.91,1,2.77,1,8.14,1,0.51,37.8,3.8,201.41,-210.28
03-Nov-19 07:00:00,36.99816,-76.08713,1,17.86,1,23.74,1,8.68,1,2.39,1,8.2,1,0.54,4.2,3.5,195.13,-93.1
03-Nov-19 08:00:00,36.99810,-76.08712,1,17.69,3,25.23,1,8.73,1,2.42,1,8.04,1,0.68,0.3,3.4,179.19,-40.05
03-Nov-19 09:00:00,36.99805,-76.08706,1,17.8,1,25.65,1,8.33,1,2.7,1,7.88,1,0.88,347.8,3.3,65.11,32.46
03-Nov-19 10:00:00,36.99802,-76.08698,1,17.59,1,25.53,1,7.9,1,2.36,1,7.95,1,0.86,353.1,3.3,4.18,133.57
03-Nov-19 11:00:00,36.99798,-76.08697,1,17.89,1,25.12,1,9.12,1,3.67,1,7.8,1,0.76,0.3,3.1,-170.15,289.3
03-Nov-19 12:00:00,36.99796,-76.08696,1,17.78,1,24.61,1,9.32,1,3.81,1,7.96,1,0.8,355.6,3.2,-256.06,378.36
03-Nov-19 13:00:00,36.99793,-76.08695,1,17.77,1,24.6,1,9.27,1,4.97,1,7.94,1,0.79,4.9,3.1,-289.54,308.95
03-Nov-19 14:00:00,36.99795,-76.08698,1,17.69,1,24.53,1,8.99,1,7.04,1,7.98,1,0.73,6.8,3,-254.12,178.19
03-Nov-19 15:00:00,36.99797,-76.08699,1,17.71,1,24.53,1,8.42,1,4.96,1,8.02,1,0.71,4.9,3.1,-209.73,66.17
03-Nov-19 16:00:00,36.99797,-76.08701,1,17.85,1,24.57,1,7.52,1,3.44,1,8.1,1,0.67,7.6,3.2,-75.25,-87.09
03-Nov-19 17:00:00,36.99805,-76.08707,1,17.98,1,24.99,1,6.98,1,2.65,1,8.18,1,0.6,25.5,3.3,56.19,-230.29
03-Nov-19 18:00:00,36.99811,-76.08708,1,18.01,1,25.35,1,6.52,1,3.3,1,8.09,1,0.56,10.4,3.5,209.82,-303.75
03-Nov-19 19:00:00,36.99809,-76.08708,1,18.04,1,25.74,1,6.34,1,2.31,1,8.11,1,0.49,28.3,3.7,199.28,-147.73
03-Nov-19 20:00:00,36.99809,-76.08708,1,18.08,1,26.8,1,6.63,1,2.34,1,7.89,1,0.43,41.2,3.7,247.57,-171.88
03-Nov-19 21:00:00,36.99810,-76.08707,1,18.05,1,26.86,1,8.43,1,1.95,1,7.89,1,0.4,51.5,3.7,208.69,-56.89
03-Nov-19 22:00:00,36.99811,-76.08708,1,17.98,1,26.93,1,8.64,1,1.78,1,7.96,1,0.32,39.7,3.5,161.98,46.16
03-Nov-19 23:00:00,36.99808,-76.08700,1,17.82,1,26.79,1,8.81,1,1.96,1,7.8,1,0.28,50.3,3.4,144.81,157.62
04-Nov-19 00:00:00,36.99802,-76.08697,1,17.8,1,26.6,1,8.52,1,2.16,1,7.85,1,0.31,31.2,2.8,7.85,265.94
04-Nov-19 01:00:00,36.99802,-76.08697,1,17.71,1,26.02,1,8.2,1,2.18,1,7.88,1,0.31,35,2.9,-112.48,271.72
04-Nov-19 02:00:00,36.99800,-76.08697,1,17.78,1,25.59,1,9.6,1,2.12,1,8.04,1,0.29,40.4,3,-158.73,296.96
04-Nov-19 03:00:00,36.99802,-76.08701,1,17.68,1,25.33,1,9.98,1,2.38,1,8.03,1,0.3,42.4,3.1,-158.29,174.61
04-Nov-19 04:00:00,36.99801,-76.08702,1,17.66,1,25.32,1,10.05,1,2.42,1,7.99,1,0.3,50.5,3.2,-93.15,32.78
04-Nov-19 05:00:00,36.99803,-76.08708,1,17.53,1,25,1,10.84,1,2.5,1,8.03,1,0.31,65.7,3.4,-8.24,-124.71
04-Nov-19 06:00:00,36.99806,-76.08708,1,17.47,1,25.05,1,10.7,1,2.28,1,7.96,1,0.29,69.7,4,129.84,-192.36
04-Nov-19 07:00:00,36.99809,-76.08710,1,17.37,1,25.11,1,9.73,1,1.81,1,8.05,1,0.26,72.2,3.7,184.58,-224.12
04-Nov-19 08:00:00,36.99812,-76.08709,1,17.21,1,25.77,1,8.32,1,1.64,1,8,1,0.27,74.7,3.7,207.43,-168.86
04-Nov-19 09:00:00,36.99811,-76.08707,3,16.76,1,26.18,1,9.31,1,1.96,1,7.98,1,0.22,62.5,3.1,203.2,-146.68
04-Nov-19 10:00:00,36.99809,-76.08705,3,17.36,1,26.93,1,9.37,1,1.79,3,7.61,1,0.28,90.7,3.6,79.31,16.32
04-Nov-19 11:00:00,36.99807,-76.08704,1,16.85,1,26.56,1,9.32,1,1.72,1,7.79,1,0.23,75.5,3.3,-3.62,137.93
04-Nov-19 12:00:00,36.99804,-76.08701,1,17.31,1,26.75,1,7.51,1,1.6,1,7.68,1,0.24,70.9,2.6,-10.79,177.18
04-Nov-19 13:00:00,36.99797,-76.08697,1,17.52,1,26.25,1,7.29,1,1.64,1,7.83,1,0.32,89.1,2.6,-160.95,271.58
04-Nov-19 14:00:00,36.99799,-76.08700,1,17.43,1,25.84,1,6.66,1,1.69,1,7.96,1,0.39,92,2.7,-252.78,227.1
04-Nov-19 15:00:00,36.99802,-76.08700,1,17.5,1,25.83,1,6.88,1,1.7,1,8.06,1,0.41,99.9,2.9,-211.21,136.42
04-Nov-19 16:00:00,36.99804,-76.08704,1,17.48,1,25.68,1,6.67,1,1.6,1,8.22,1,0.44,101.3,2.8,-136.86,15.9
04-Nov-19 17:00:00,36.99807,-76.08706,1,17.6,1,25.61,1,6.73,1,1.59,1,8.42,1,0.44,104.7,2.7,-63.59,-107.68
04-Nov-19 18:00:00,36.99810,-76.08709,1,17.73,1,25.59,1,6.16,1,1.58,1,8.46,1,0.46,101.8,2.7,58.42,-211.77
04-Nov-19 19:00:00,36.99813,-76.08714,1,17.81,1,25.78,1,6.41,1,1.46,1,8.62,1,0.46,101.5,2.5,176.31,-301.73
04-Nov-19 20:00:00,36.99813,-76.08715,1,17.65,1,26.73,1,8.78,1,1.62,1,8.35,1,0.41,88.2,2.6,267.55,-294.11
04-Nov-19 21:00:00,36.99817,-76.08715,1,17.8,1,27.16,1,11.02,1,1.89,1,8.15,1,0.45,102.6,2.5,298.97,-185.48
04-Nov-19 22:00:00,36.99820,-76.08714,1,17.66,1,26.69,1,12.76,1,1.74,1,8.57,1,0.44,100.6,2.5,216.41,-115.37
04-Nov-19 23:00:00,36.99821,-76.08711,1,17.78,1,27.14,1,12.73,1,1.77,1,8.2,1,0.37,101.8,2.6,91.21,12.06
05-Nov-19 00:00:00,36.99818,-76.08707,1,17.49,1,26.62,1,13.04,1,1.68,1,8.54,1,0.35,106.5,2.6,15.86,96.89
05-Nov-19 01:00:00,36.99814,-76.08701,1,17.39,1,26.37,1,11.93,1,1.57,1,8.49,1,0.33,102.2,3,43.49,136.79
05-Nov-19 02:00:00,36.99809,-76.08703,1,17.38,1,26.01,1,11.98,1,1.57,1,8.61,1,0.37,101.5,3.1,-150.54,178.44
05-Nov-19 03:00:00,36.99811,-76.08703,1,17.25,1,25.83,1,10.75,1,1.52,1,8.45,1,0.45,101.7,3.3,-126.68,204.22
05-Nov-19 04:00:00,36.99811,-76.08702,1,17.23,4,15.42,1,10.45,1,1.42,1,8.98,1,0.44,95,3.4,-137.32,114.04
05-Nov-19 05:00:00,36.99811,-76.08702,1,17.15,4,24.04,1,11.43,1,1.47,1,8.9,1,0.47,100.9,3.2,-108.12,28.39
05-Nov-19 06:00:00,36.99814,-76.08712,1,17.23,1,23.97,1,11.74,1,1.54,1,8.7,1,0.54,109.5,3.1,-84.31,-86.63
05-Nov-19 07:00:00,36.99815,-76.08710,1,17.26,1,24.29,1,11.32,1,1.48,1,8.56,1,0.55,111.4,3.2,13.74,-184.54
05-Nov-19 08:00:00,36.99818,-76.08711,1,17.22,1,24.06,1,11.42,1,1.45,1,8.61,1,0.5,102,3.5,84.98,-201.75
05-Nov-19 09:00:00,36.99817,-76.08710,1,17.17,1,24.11,1,11.31,1,1.46,1,8.59,1,0.46,99.4,3.7,102.24,-128.67
05-Nov-19 10:00:00,36.99813,-76.08704,1,17.17,1,24.14,1,11.27,1,1.44,1,8.56,1,0.41,97.8,4,121.01,-55.58
05-Nov-19 11:00:00,36.99811,-76.08703,1,17.26,1,24.51,1,10.86,1,1.36,1,8.42,1,0.39,94.4,4.2,57.89,159.01
05-Nov-19 12:00:00,36.99806,-76.08703,1,17.26,1,24.34,1,11.32,1,1.37,1,8.43,1,0.38,100.8,4.6,-47.09,239.63
05-Nov-19 13:00:00,36.99801,-76.08698,1,17.25,1,24.2,1,11.41,1,1.38,1,8.55,1,0.32,108,4.3,-143.92,358.22
05-Nov-19 14:00:00,36.99800,-76.08693,1,17.4,1,24.91,1,12.07,1,1.42,1,8.38,1,0.34,110.4,4.7,-257.84,439.7
05-Nov-19 15:00:00,36.99799,-76.08693,1,17.44,1,25.03,1,12.76,1,1.55,1,8.28,1,0.31,109.2,4.6,-260.8,429.45
05-Nov-19 16:00:00,36.99802,-76.08696,1,17.21,1,24.25,1,12.61,1,1.57,1,8.51,1,0.42,113.7,4.4,-285.91,360.48
05-Nov-19 17:00:00,36.99806,-76.08696,1,17.18,1,23.83,1,11.48,1,1.54,1,8.68,1,0.43,108.5,4.2,-241.9,275.47
05-Nov-19 18:00:00,36.99805,-76.08698,1,17.23,1,23.67,1,9.86,1,1.49,1,8.81,1,0.44,101.7,3.9,-123.14,40.55
05-Nov-19 19:00:00,36.99803,-76.08700,1,17.35,1,23.87,1,12.09,1,1.51,1,8.82,1,0.46,103.7,3.9,-89.36,-51.85
05-Nov-19 20:00:00,36.99806,-76.08705,1,17.38,1,24.04,1,11.63,1,1.37,1,8.9,1,0.49,103.6,3.9,6.5,-143.17
05-Nov-19 21:00:00,36.99809,-76.08706,1,17.29,1,24.22,1,10.88,1,1.27,1,9.03,1,0.44,108.6,3.8,60.06,-162.92
05-Nov-19 22:00:00,36.99811,-76.08708,1,17.29,1,24.21,1,9.89,1,1.29,1,9,1,0.37,103,4,147.36,-171.22
05-Nov-19 23:00:00,36.99813,-76.08707,1,17.28,1,24.59,1,10.54,1,1.32,1,8.81,1,0.37,97.8,4.1,160.74,-86.73
06-Nov-19 00:00:00,36.99808,-76.08699,1,17.17,1,24.13,1,9.24,1,1.28,1,8.94,1,0.3,93.5,4.7,129.91,30.51
06-Nov-19 01:00:00,36.99807,-76.08698,1,17.24,1,24.63,1,9.71,1,1.24,1,8.87,1,0.26,97.5,4.6,29.49,247.06
06-Nov-19 02:00:00,36.99806,-76.08695,1,17.16,1,24.75,1,9.62,1,1.35,1,8.67,1,0.26,106.6,4.8,-149.02,316.59
06-Nov-19 03:00:00,36.99807,-76.08698,1,17.28,1,25.01,1,10.14,1,1.38,1,8.35,1,0.28,99.3,5.5,-184.14,359.68
06-Nov-19 04:00:00,36.99803,-76.08698,1,17.24,1,24.58,1,9.56,1,1.43,1,8.44,1,0.31,102,5.1,-247.77,332.37
06-Nov-19 05:00:00,36.99802,-76.08700,1,16.97,1,23.67,1,8.25,3,1.17,1,8.81,1,0.36,100.9,5,-216.88,224.15
06-Nov-19 06:00:00,36.99802,-76.08701,1,17.03,1,23.81,1,8.51,1,1.2,1,8.78,1,0.37,89.6,3.2,-123.2,74.68
06-Nov-19 07:00:00,36.99801,-76.08702,1,17.04,1,24.24,1,8.51,1,1.23,1,8.65,1,0.4,82.3,3.1,-48.02,-47.19
06-Nov-19 08:00:00,36.99803,-76.08707,1,17.13,1,24.87,1,8.53,1,1.34,1,8.49,1,0.54,13.4,2.8,-33.54,-79.45
06-Nov-19 09:00:00,36.99805,-76.08711,1,17.23,1,25.41,1,8.81,1,1.56,1,8.26,3,0.86,6.2,3.1,-7.84,-59.56
06-Nov-19 10:00:00,36.99804,-76.08711,1,17.25,1,25.5,1,9.18,1,1.66,1,8.18,1,1,10,3.5,23,-25.54
06-Nov-19 11:00:00,36.99800,-76.08708,1,17.24,1,25.58,1,9.39,1,1.79,1,8.09,1,1.03,17.1,3.5,5.28,68.04
06-Nov-19 12:00:00,36.99800,-76.08700,1,17.15,1,25.31,1,9.04,1,1.74,1,8.15,1,1.18,11.8,3.7,-90.77,200.26
06-Nov-19 13:00:00,36.99795,-76.08698,1,17.14,1,25.44,1,8,3,2.97,1,8.2,1,1.02,26.5,3.4,-187.41,273.81
06-Nov-19 14:00:00,36.99796,-76.08699,1,17.15,1,25.48,1,7.88,1,3.36,1,8.06,1,0.92,24.3,3.3,-255.64,293.91
06-Nov-19 15:00:00,36.99797,-76.08696,1,17.16,1,25.46,1,6.97,1,3.94,1,8.1,1,0.93,28,3.4,-284.6,282.38
06-Nov-19 16:00:00,36.99798,-76.08696,1,17.2,1,25.23,1,6.41,1,3.9,1,8.15,1,0.78,37.2,3.4,-271.69,251.16
06-Nov-19 17:00:00,36.99798,-76.08698,1,17.18,1,25.07,1,7.02,3,5.27,1,8.15,1,0.82,28.1,3.4,-231.35,206.43
06-Nov-19 18:00:00,36.99799,-76.08700,1,17.25,1,25.12,1,6.94,3,3.56,1,8.16,1,0.71,39.9,3.3,-120.03,67.56
06-Nov-19 19:00:00,36.99799,-76.08705,1,17.3,1,25.2,1,6.87,1,2.89,1,8.22,1,0.69,43,3.4,-29.79,-79.45
06-Nov-19 20:00:00,36.99808,-76.08711,1,17.33,1,25.34,1,7.98,1,2.43,1,8.35,1,0.6,57.3,3.5,102.86,-194.67
06-Nov-19 21:00:00,36.99811,-76.08714,1,17.23,1,25.44,1,9.72,1,3.47,1,8.29,1,0.57,58.5,3.6,238.6,-269.36
06-Nov-19 22:00:00,36.99815,-76.08714,1,17,1,24.83,1,10.6,1,1.93,1,8.61,1,0.48,59.9,3.8,257.78,-232.79
06-Nov-19 23:00:00,36.99814,-76.08711,1,16.82,1,24.72,1,10.49,1,1.95,1,8.42,1,0.48,55.8,3.7,262.47,-181.38
07-Nov-19 00:00:00,36.99816,-76.08708,1,16.76,1,24.46,1,10.65,1,2.01,1,8.53,1,0.45,65.5,3.8,159.68,-42.97
07-Nov-19 01:00:00,36.99814,-76.08703,1,16.72,1,24.29,1,10.88,1,1.99,1,8.51,1,0.41,76.6,3.8,40.04,83.47
07-Nov-19 02:00:00,36.99810,-76.08699,1,17.06,1,24.96,1,10.67,1,1.91,1,8.21,1,0.37,92.7,3.9,-5.87,160.8
07-Nov-19 03:00:00,36.99808,-76.08701,1,16.81,1,24.51,1,10.29,1,2.14,1,8.33,1,0.32,89.9,3.9,-85.9,214.05
07-Nov-19 04:00:00,36.99804,-76.08699,1,16.95,1,24.56,1,11.21,1,2.42,1,8.25,1,0.31,92.1,4,-99.81,208.98
07-Nov-19 05:00:00,36.99806,-76.08701,1,16.58,1,23.82,1,10.98,1,2.55,1,8.35,1,0.36,88.9,4.2,-108.63,159.28
07-Nov-19 06:00:00,36.99806,-76.08703,1,16.54,1,23.63,1,10.96,1,2.69,1,8.36,1,0.35,87.9,3.6,-76.86,58.3
07-Nov-19 07:00:00,36.99809,-76.08706,1,16.42,1,23.64,1,10.94,1,2.55,1,8.29,1,0.36,87.9,3.5,-37.27,-44.01
07-Nov-19 08:00:00,36.99811,-76.08709,1,16.36,1,23.58,1,10.83,1,2.55,1,8.3,1,0.39,90,3.6,69.82,-183.07
07-Nov-19 09:00:00,36.99813,-76.08710,1,16.35,1,23.53,1,10.47,1,2.41,1,8.33,1,0.38,90.8,3.5,169.5,-265.46
07-Nov-19 10:00:00,36.99813,-76.08711,1,16.19,1,23.71,1,10.25,1,2.27,1,8.3,1,0.41,97.4,3.6,226.05,-270.9
07-Nov-19 11:00:00,36.99804,-76.08711,1,16.57,1,24.63,1,9.91,1,1.95,1,8.23,1,0.37,89.8,3.6,257.2,-245.82
07-Nov-19 12:00:00,36.99812,-76.08708,1,16.2,1,24.47,1,9.17,1,1.8,1,8.23,1,0.33,86.8,3.8,143.55,-100.24
07-Nov-19 13:00:00,36.99811,-76.08704,1,16.07,1,24.17,1,8.46,1,1.96,1,8.32,1,0.31,83,4,89.28,26.6
07-Nov-19 14:00:00,36.99807,-76.08701,1,16.47,1,24.24,1,7.24,1,3.66,1,8.38,1,0.29,87.2,4.6,-31.5,166.87
